frame_id	uniform	linear_index
3.890000000000000000e+02	8.368200836820083180e-04	5.443528637998348374e-04
3.900000000000000000e+02	8.368200836820083180e-04	5.457522284882663274e-04
3.910000000000000000e+02	8.368200836820083180e-04	5.471515931766978173e-04
3.920000000000000000e+02	8.368200836820083180e-04	5.485509578651291988e-04
3.930000000000000000e+02	8.368200836820083180e-04	5.499503225535606887e-04
3.940000000000000000e+02	8.368200836820083180e-04	5.513496872419921787e-04
3.950000000000000000e+02	8.368200836820083180e-04	5.527490519304235602e-04
3.960000000000000000e+02	8.368200836820083180e-04	5.541484166188550501e-04
3.970000000000000000e+02	8.368200836820083180e-04	5.555477813072865400e-04
3.980000000000000000e+02	8.368200836820083180e-04	5.569471459957179215e-04
3.990000000000000000e+02	8.368200836820083180e-04	5.583465106841494115e-04
4.000000000000000000e+02	8.368200836820083180e-04	5.597458753725809014e-04
4.010000000000000000e+02	8.368200836820083180e-04	5.611452400610122829e-04
4.020000000000000000e+02	8.368200836820083180e-04	5.625446047494437728e-04
4.030000000000000000e+02	8.368200836820083180e-04	5.639439694378751543e-04
4.040000000000000000e+02	8.368200836820083180e-04	5.653433341263066443e-04
4.050000000000000000e+02	8.368200836820083180e-04	5.667426988147381342e-04
4.060000000000000000e+02	8.368200836820083180e-04	5.681420635031695157e-04
4.070000000000000000e+02	8.368200836820083180e-04	5.695414281916010056e-04
4.080000000000000000e+02	8.368200836820083180e-04	5.709407928800324956e-04
4.090000000000000000e+02	8.368200836820083180e-04	5.723401575684638771e-04
4.100000000000000000e+02	8.368200836820083180e-04	5.737395222568953670e-04
4.110000000000000000e+02	8.368200836820083180e-04	5.751388869453268569e-04
4.120000000000000000e+02	8.368200836820083180e-04	5.765382516337582385e-04
4.130000000000000000e+02	8.368200836820083180e-04	5.779376163221897284e-04
4.140000000000000000e+02	8.368200836820083180e-04	5.793369810106212183e-04
4.150000000000000000e+02	8.368200836820083180e-04	5.807363456990525998e-04
4.160000000000000000e+02	8.368200836820083180e-04	5.821357103874840897e-04
4.170000000000000000e+02	8.368200836820083180e-04	5.835350750759155797e-04
4.180000000000000000e+02	8.368200836820083180e-04	5.849344397643469612e-04
4.190000000000000000e+02	8.368200836820083180e-04	5.863338044527784511e-04
4.200000000000000000e+02	8.368200836820083180e-04	5.877331691412099410e-04
4.210000000000000000e+02	8.368200836820083180e-04	5.891325338296413226e-04
4.220000000000000000e+02	8.368200836820083180e-04	5.905318985180728125e-04
4.230000000000000000e+02	8.368200836820083180e-04	5.919312632065041940e-04
4.240000000000000000e+02	8.368200836820083180e-04	5.933306278949356839e-04
4.250000000000000000e+02	8.368200836820083180e-04	5.947299925833671739e-04
4.260000000000000000e+02	8.368200836820083180e-04	5.961293572717985554e-04
4.270000000000000000e+02	8.368200836820083180e-04	5.975287219602300453e-04
4.280000000000000000e+02	8.368200836820083180e-04	5.989280866486615352e-04
4.290000000000000000e+02	8.368200836820083180e-04	6.003274513370929167e-04
4.300000000000000000e+02	8.368200836820083180e-04	6.017268160255244067e-04
4.310000000000000000e+02	8.368200836820083180e-04	6.031261807139558966e-04
4.320000000000000000e+02	8.368200836820083180e-04	6.045255454023872781e-04
4.330000000000000000e+02	8.368200836820083180e-04	6.059249100908187680e-04
4.340000000000000000e+02	8.368200836820083180e-04	6.073242747792502580e-04
4.350000000000000000e+02	8.368200836820083180e-04	6.087236394676816395e-04
4.360000000000000000e+02	8.368200836820083180e-04	6.101230041561131294e-04
4.370000000000000000e+02	8.368200836820083180e-04	6.115223688445446193e-04
4.380000000000000000e+02	8.368200836820083180e-04	6.129217335329760008e-04
4.390000000000000000e+02	8.368200836820083180e-04	6.143210982214074908e-04
4.400000000000000000e+02	8.368200836820083180e-04	6.157204629098389807e-04
4.410000000000000000e+02	8.368200836820083180e-04	6.171198275982703622e-04
4.420000000000000000e+02	8.368200836820083180e-04	6.185191922867018521e-04
4.430000000000000000e+02	8.368200836820083180e-04	6.199185569751333421e-04
4.440000000000000000e+02	8.368200836820083180e-04	6.213179216635647236e-04
4.450000000000000000e+02	8.368200836820083180e-04	6.227172863519962135e-04
4.460000000000000000e+02	8.368200836820083180e-04	6.241166510404275950e-04
4.470000000000000000e+02	8.368200836820083180e-04	6.255160157288590849e-04
4.480000000000000000e+02	8.368200836820083180e-04	6.269153804172905749e-04
4.490000000000000000e+02	8.368200836820083180e-04	6.283147451057219564e-04
4.500000000000000000e+02	8.368200836820083180e-04	6.297141097941534463e-04
4.510000000000000000e+02	8.368200836820083180e-04	6.311134744825849362e-04
4.520000000000000000e+02	8.368200836820083180e-04	6.325128391710163177e-04
4.530000000000000000e+02	8.368200836820083180e-04	6.339122038594478077e-04
4.540000000000000000e+02	8.368200836820083180e-04	6.353115685478792976e-04
4.550000000000000000e+02	8.368200836820083180e-04	6.367109332363106791e-04
4.560000000000000000e+02	8.368200836820083180e-04	6.381102979247421690e-04
4.570000000000000000e+02	8.368200836820083180e-04	6.395096626131736590e-04
4.580000000000000000e+02	8.368200836820083180e-04	6.409090273016050405e-04
4.590000000000000000e+02	8.368200836820083180e-04	6.423083919900365304e-04
4.600000000000000000e+02	8.368200836820083180e-04	6.437077566784680203e-04
4.610000000000000000e+02	8.368200836820083180e-04	6.451071213668994019e-04
4.620000000000000000e+02	8.368200836820083180e-04	6.465064860553308918e-04
4.630000000000000000e+02	8.368200836820083180e-04	6.479058507437623817e-04
4.640000000000000000e+02	8.368200836820083180e-04	6.493052154321937632e-04
4.650000000000000000e+02	8.368200836820083180e-04	6.507045801206252532e-04
4.660000000000000000e+02	8.368200836820083180e-04	6.521039448090566347e-04
4.670000000000000000e+02	8.368200836820083180e-04	6.535033094974881246e-04
4.680000000000000000e+02	8.368200836820083180e-04	6.549026741859196145e-04
4.690000000000000000e+02	8.368200836820083180e-04	6.563020388743509960e-04
4.700000000000000000e+02	8.368200836820083180e-04	6.577014035627824860e-04
4.710000000000000000e+02	8.368200836820083180e-04	6.591007682512139759e-04
4.720000000000000000e+02	8.368200836820083180e-04	6.605001329396453574e-04
4.730000000000000000e+02	8.368200836820083180e-04	6.618994976280768473e-04
4.740000000000000000e+02	8.368200836820083180e-04	6.632988623165083373e-04
4.750000000000000000e+02	8.368200836820083180e-04	6.646982270049397188e-04
4.760000000000000000e+02	8.368200836820083180e-04	6.660975916933712087e-04
4.770000000000000000e+02	8.368200836820083180e-04	6.674969563818026986e-04
4.780000000000000000e+02	8.368200836820083180e-04	6.688963210702340801e-04
4.790000000000000000e+02	8.368200836820083180e-04	6.702956857586655701e-04
4.800000000000000000e+02	8.368200836820083180e-04	6.716950504470970600e-04
4.810000000000000000e+02	8.368200836820083180e-04	6.730944151355284415e-04
4.820000000000000000e+02	8.368200836820083180e-04	6.744937798239599314e-04
4.830000000000000000e+02	8.368200836820083180e-04	6.758931445123914214e-04
4.840000000000000000e+02	8.368200836820083180e-04	6.772925092008228029e-04
4.850000000000000000e+02	8.368200836820083180e-04	6.786918738892542928e-04
4.860000000000000000e+02	8.368200836820083180e-04	6.800912385776857827e-04
4.870000000000000000e+02	8.368200836820083180e-04	6.814906032661171642e-04
4.880000000000000000e+02	8.368200836820083180e-04	6.828899679545486542e-04
4.890000000000000000e+02	8.368200836820083180e-04	6.842893326429800357e-04
4.900000000000000000e+02	8.368200836820083180e-04	6.856886973314115256e-04
4.910000000000000000e+02	8.368200836820083180e-04	6.870880620198430155e-04
4.920000000000000000e+02	8.368200836820083180e-04	6.884874267082743970e-04
4.930000000000000000e+02	8.368200836820083180e-04	6.898867913967058870e-04
4.940000000000000000e+02	8.368200836820083180e-04	6.912861560851373769e-04
4.950000000000000000e+02	8.368200836820083180e-04	6.926855207735687584e-04
4.960000000000000000e+02	8.368200836820083180e-04	6.940848854620002483e-04
4.970000000000000000e+02	8.368200836820083180e-04	6.954842501504317383e-04
4.980000000000000000e+02	8.368200836820083180e-04	6.968836148388631198e-04
4.990000000000000000e+02	8.368200836820083180e-04	6.982829795272946097e-04
5.000000000000000000e+02	8.368200836820083180e-04	6.996823442157260996e-04
5.010000000000000000e+02	8.368200836820083180e-04	7.010817089041574812e-04
5.020000000000000000e+02	8.368200836820083180e-04	7.024810735925889711e-04
5.030000000000000000e+02	8.368200836820083180e-04	7.038804382810204610e-04
5.040000000000000000e+02	8.368200836820083180e-04	7.052798029694518425e-04
5.050000000000000000e+02	8.368200836820083180e-04	7.066791676578833324e-04
5.060000000000000000e+02	8.368200836820083180e-04	7.080785323463148224e-04
5.070000000000000000e+02	8.368200836820083180e-04	7.094778970347462039e-04
5.080000000000000000e+02	8.368200836820083180e-04	7.108772617231776938e-04
5.090000000000000000e+02	8.368200836820083180e-04	7.122766264116090753e-04
5.100000000000000000e+02	8.368200836820083180e-04	7.136759911000405653e-04
5.110000000000000000e+02	8.368200836820083180e-04	7.150753557884720552e-04
5.120000000000000000e+02	8.368200836820083180e-04	7.164747204769034367e-04
5.130000000000000000e+02	8.368200836820083180e-04	7.178740851653349266e-04
5.140000000000000000e+02	8.368200836820083180e-04	7.192734498537664166e-04
5.150000000000000000e+02	8.368200836820083180e-04	7.206728145421977981e-04
5.160000000000000000e+02	8.368200836820083180e-04	7.220721792306292880e-04
5.170000000000000000e+02	8.368200836820083180e-04	7.234715439190607779e-04
5.180000000000000000e+02	8.368200836820083180e-04	7.248709086074921594e-04
5.190000000000000000e+02	8.368200836820083180e-04	7.262702732959236494e-04
5.200000000000000000e+02	8.368200836820083180e-04	7.276696379843551393e-04
5.210000000000000000e+02	8.368200836820083180e-04	7.290690026727865208e-04
5.220000000000000000e+02	8.368200836820083180e-04	7.304683673612180107e-04
5.230000000000000000e+02	8.368200836820083180e-04	7.318677320496495007e-04
5.240000000000000000e+02	8.368200836820083180e-04	7.332670967380808822e-04
5.250000000000000000e+02	8.368200836820083180e-04	7.346664614265123721e-04
5.260000000000000000e+02	8.368200836820083180e-04	7.360658261149438620e-04
5.270000000000000000e+02	8.368200836820083180e-04	7.374651908033752435e-04
5.280000000000000000e+02	8.368200836820083180e-04	7.388645554918067335e-04
5.290000000000000000e+02	8.368200836820083180e-04	7.402639201802382234e-04
5.300000000000000000e+02	8.368200836820083180e-04	7.416632848686696049e-04
5.310000000000000000e+02	8.368200836820083180e-04	7.430626495571010948e-04
5.320000000000000000e+02	8.368200836820083180e-04	7.444620142455324763e-04
5.330000000000000000e+02	8.368200836820083180e-04	7.458613789339639663e-04
5.340000000000000000e+02	8.368200836820083180e-04	7.472607436223954562e-04
5.350000000000000000e+02	8.368200836820083180e-04	7.486601083108268377e-04
5.360000000000000000e+02	8.368200836820083180e-04	7.500594729992583276e-04
5.370000000000000000e+02	8.368200836820083180e-04	7.514588376876898176e-04
5.380000000000000000e+02	8.368200836820083180e-04	7.528582023761211991e-04
5.390000000000000000e+02	8.368200836820083180e-04	7.542575670645526890e-04
5.400000000000000000e+02	8.368200836820083180e-04	7.556569317529841789e-04
5.410000000000000000e+02	8.368200836820083180e-04	7.570562964414155604e-04
5.420000000000000000e+02	8.368200836820083180e-04	7.584556611298470504e-04
5.430000000000000000e+02	8.368200836820083180e-04	7.598550258182785403e-04
5.440000000000000000e+02	8.368200836820083180e-04	7.612543905067099218e-04
5.450000000000000000e+02	8.368200836820083180e-04	7.626537551951414117e-04
5.460000000000000000e+02	8.368200836820083180e-04	7.640531198835729017e-04
5.470000000000000000e+02	8.368200836820083180e-04	7.654524845720042832e-04
5.480000000000000000e+02	8.368200836820083180e-04	7.668518492604357731e-04
5.490000000000000000e+02	8.368200836820083180e-04	7.682512139488672630e-04
5.500000000000000000e+02	8.368200836820083180e-04	7.696505786372986446e-04
5.510000000000000000e+02	8.368200836820083180e-04	7.710499433257301345e-04
5.520000000000000000e+02	8.368200836820083180e-04	7.724493080141616244e-04
5.530000000000000000e+02	8.368200836820083180e-04	7.738486727025930059e-04
5.540000000000000000e+02	8.368200836820083180e-04	7.752480373910244959e-04
5.550000000000000000e+02	8.368200836820083180e-04	7.766474020794558774e-04
5.560000000000000000e+02	8.368200836820083180e-04	7.780467667678873673e-04
5.570000000000000000e+02	8.368200836820083180e-04	7.794461314563188572e-04
5.580000000000000000e+02	8.368200836820083180e-04	7.808454961447502387e-04
5.590000000000000000e+02	8.368200836820083180e-04	7.822448608331817287e-04
5.600000000000000000e+02	8.368200836820083180e-04	7.836442255216132186e-04
5.610000000000000000e+02	8.368200836820083180e-04	7.850435902100446001e-04
5.620000000000000000e+02	8.368200836820083180e-04	7.864429548984760900e-04
5.630000000000000000e+02	8.368200836820083180e-04	7.878423195869075800e-04
5.640000000000000000e+02	8.368200836820083180e-04	7.892416842753389615e-04
5.650000000000000000e+02	8.368200836820083180e-04	7.906410489637704514e-04
5.660000000000000000e+02	8.368200836820083180e-04	7.920404136522019413e-04
5.670000000000000000e+02	8.368200836820083180e-04	7.934397783406333228e-04
5.680000000000000000e+02	8.368200836820083180e-04	7.948391430290648128e-04
5.690000000000000000e+02	8.368200836820083180e-04	7.962385077174963027e-04
5.700000000000000000e+02	8.368200836820083180e-04	7.976378724059276842e-04
5.710000000000000000e+02	8.368200836820083180e-04	7.990372370943591741e-04
5.720000000000000000e+02	8.368200836820083180e-04	8.004366017827906641e-04
5.730000000000000000e+02	8.368200836820083180e-04	8.018359664712220456e-04
5.740000000000000000e+02	8.368200836820083180e-04	8.032353311596535355e-04
5.750000000000000000e+02	8.368200836820083180e-04	8.046346958480849170e-04
5.760000000000000000e+02	8.368200836820083180e-04	8.060340605365164069e-04
5.770000000000000000e+02	8.368200836820083180e-04	8.074334252249478969e-04
5.780000000000000000e+02	8.368200836820083180e-04	8.088327899133792784e-04
5.790000000000000000e+02	8.368200836820083180e-04	8.102321546018107683e-04
5.800000000000000000e+02	8.368200836820083180e-04	8.116315192902422582e-04
5.810000000000000000e+02	8.368200836820083180e-04	8.130308839786736397e-04
5.820000000000000000e+02	8.368200836820083180e-04	8.144302486671051297e-04
5.830000000000000000e+02	8.368200836820083180e-04	8.158296133555366196e-04
5.840000000000000000e+02	8.368200836820083180e-04	8.172289780439680011e-04
5.850000000000000000e+02	8.368200836820083180e-04	8.186283427323994910e-04
5.860000000000000000e+02	8.368200836820083180e-04	8.200277074208309810e-04
5.870000000000000000e+02	8.368200836820083180e-04	8.214270721092623625e-04
5.880000000000000000e+02	8.368200836820083180e-04	8.228264367976938524e-04
5.890000000000000000e+02	8.368200836820083180e-04	8.242258014861253423e-04
5.900000000000000000e+02	8.368200836820083180e-04	8.256251661745567239e-04
5.910000000000000000e+02	8.368200836820083180e-04	8.270245308629882138e-04
5.920000000000000000e+02	8.368200836820083180e-04	8.284238955514197037e-04
5.930000000000000000e+02	8.368200836820083180e-04	8.298232602398510852e-04
5.940000000000000000e+02	8.368200836820083180e-04	8.312226249282825752e-04
5.950000000000000000e+02	8.368200836820083180e-04	8.326219896167140651e-04
5.960000000000000000e+02	8.368200836820083180e-04	8.340213543051454466e-04
5.970000000000000000e+02	8.368200836820083180e-04	8.354207189935769365e-04
5.980000000000000000e+02	8.368200836820083180e-04	8.368200836820083180e-04
5.990000000000000000e+02	8.368200836820083180e-04	8.382194483704398080e-04
6.000000000000000000e+02	8.368200836820083180e-04	8.396188130588712979e-04
6.010000000000000000e+02	8.368200836820083180e-04	8.410181777473026794e-04
6.020000000000000000e+02	8.368200836820083180e-04	8.424175424357341693e-04
6.030000000000000000e+02	8.368200836820083180e-04	8.438169071241656593e-04
6.040000000000000000e+02	8.368200836820083180e-04	8.452162718125970408e-04
6.050000000000000000e+02	8.368200836820083180e-04	8.466156365010285307e-04
6.060000000000000000e+02	8.368200836820083180e-04	8.480150011894600206e-04
6.070000000000000000e+02	8.368200836820083180e-04	8.494143658778914021e-04
6.080000000000000000e+02	8.368200836820083180e-04	8.508137305663228921e-04
6.090000000000000000e+02	8.368200836820083180e-04	8.522130952547543820e-04
6.100000000000000000e+02	8.368200836820083180e-04	8.536124599431857635e-04
6.110000000000000000e+02	8.368200836820083180e-04	8.550118246316172534e-04
6.120000000000000000e+02	8.368200836820083180e-04	8.564111893200487434e-04
6.130000000000000000e+02	8.368200836820083180e-04	8.578105540084801249e-04
6.140000000000000000e+02	8.368200836820083180e-04	8.592099186969116148e-04
6.150000000000000000e+02	8.368200836820083180e-04	8.606092833853431047e-04
6.160000000000000000e+02	8.368200836820083180e-04	8.620086480737744862e-04
6.170000000000000000e+02	8.368200836820083180e-04	8.634080127622059762e-04
6.180000000000000000e+02	8.368200836820083180e-04	8.648073774506373577e-04
6.190000000000000000e+02	8.368200836820083180e-04	8.662067421390688476e-04
6.200000000000000000e+02	8.368200836820083180e-04	8.676061068275003375e-04
6.210000000000000000e+02	8.368200836820083180e-04	8.690054715159317190e-04
6.220000000000000000e+02	8.368200836820083180e-04	8.704048362043632090e-04
6.230000000000000000e+02	8.368200836820083180e-04	8.718042008927946989e-04
6.240000000000000000e+02	8.368200836820083180e-04	8.732035655812260804e-04
6.250000000000000000e+02	8.368200836820083180e-04	8.746029302696575703e-04
6.260000000000000000e+02	8.368200836820083180e-04	8.760022949580890603e-04
6.270000000000000000e+02	8.368200836820083180e-04	8.774016596465204418e-04
6.280000000000000000e+02	8.368200836820083180e-04	8.788010243349519317e-04
6.290000000000000000e+02	8.368200836820083180e-04	8.802003890233834216e-04
6.300000000000000000e+02	8.368200836820083180e-04	8.815997537118148032e-04
6.310000000000000000e+02	8.368200836820083180e-04	8.829991184002462931e-04
6.320000000000000000e+02	8.368200836820083180e-04	8.843984830886777830e-04
6.330000000000000000e+02	8.368200836820083180e-04	8.857978477771091645e-04
6.340000000000000000e+02	8.368200836820083180e-04	8.871972124655406544e-04
6.350000000000000000e+02	8.368200836820083180e-04	8.885965771539721444e-04
6.360000000000000000e+02	8.368200836820083180e-04	8.899959418424035259e-04
6.370000000000000000e+02	8.368200836820083180e-04	8.913953065308350158e-04
6.380000000000000000e+02	8.368200836820083180e-04	8.927946712192665057e-04
6.390000000000000000e+02	8.368200836820083180e-04	8.941940359076978873e-04
6.400000000000000000e+02	8.368200836820083180e-04	8.955934005961293772e-04
6.410000000000000000e+02	8.368200836820083180e-04	8.969927652845607587e-04
6.420000000000000000e+02	8.368200836820083180e-04	8.983921299729922486e-04
6.430000000000000000e+02	8.368200836820083180e-04	8.997914946614237386e-04
6.440000000000000000e+02	8.368200836820083180e-04	9.011908593498551201e-04
6.450000000000000000e+02	8.368200836820083180e-04	9.025902240382866100e-04
6.460000000000000000e+02	8.368200836820083180e-04	9.039895887267180999e-04
6.470000000000000000e+02	8.368200836820083180e-04	9.053889534151494814e-04
6.480000000000000000e+02	8.368200836820083180e-04	9.067883181035809714e-04
6.490000000000000000e+02	8.368200836820083180e-04	9.081876827920124613e-04
6.500000000000000000e+02	8.368200836820083180e-04	9.095870474804438428e-04
6.510000000000000000e+02	8.368200836820083180e-04	9.109864121688753327e-04
6.520000000000000000e+02	8.368200836820083180e-04	9.123857768573068227e-04
6.530000000000000000e+02	8.368200836820083180e-04	9.137851415457382042e-04
6.540000000000000000e+02	8.368200836820083180e-04	9.151845062341696941e-04
6.550000000000000000e+02	8.368200836820083180e-04	9.165838709226011840e-04
6.560000000000000000e+02	8.368200836820083180e-04	9.179832356110325655e-04
6.570000000000000000e+02	8.368200836820083180e-04	9.193826002994640555e-04
6.580000000000000000e+02	8.368200836820083180e-04	9.207819649878955454e-04
6.590000000000000000e+02	8.368200836820083180e-04	9.221813296763269269e-04
6.600000000000000000e+02	8.368200836820083180e-04	9.235806943647584168e-04
6.610000000000000000e+02	8.368200836820083180e-04	9.249800590531897983e-04
6.620000000000000000e+02	8.368200836820083180e-04	9.263794237416212883e-04
6.630000000000000000e+02	8.368200836820083180e-04	9.277787884300527782e-04
6.640000000000000000e+02	8.368200836820083180e-04	9.291781531184841597e-04
6.650000000000000000e+02	8.368200836820083180e-04	9.305775178069156496e-04
6.660000000000000000e+02	8.368200836820083180e-04	9.319768824953471396e-04
6.670000000000000000e+02	8.368200836820083180e-04	9.333762471837785211e-04
6.680000000000000000e+02	8.368200836820083180e-04	9.347756118722100110e-04
6.690000000000000000e+02	8.368200836820083180e-04	9.361749765606415009e-04
6.700000000000000000e+02	8.368200836820083180e-04	9.375743412490728824e-04
6.710000000000000000e+02	8.368200836820083180e-04	9.389737059375043724e-04
6.720000000000000000e+02	8.368200836820083180e-04	9.403730706259358623e-04
6.730000000000000000e+02	8.368200836820083180e-04	9.417724353143672438e-04
6.740000000000000000e+02	8.368200836820083180e-04	9.431718000027987337e-04
6.750000000000000000e+02	8.368200836820083180e-04	9.445711646912302237e-04
6.760000000000000000e+02	8.368200836820083180e-04	9.459705293796616052e-04
6.770000000000000000e+02	8.368200836820083180e-04	9.473698940680930951e-04
6.780000000000000000e+02	8.368200836820083180e-04	9.487692587565245850e-04
6.790000000000000000e+02	8.368200836820083180e-04	9.501686234449559666e-04
6.800000000000000000e+02	8.368200836820083180e-04	9.515679881333874565e-04
6.810000000000000000e+02	8.368200836820083180e-04	9.529673528218189464e-04
6.820000000000000000e+02	8.368200836820083180e-04	9.543667175102503279e-04
6.830000000000000000e+02	8.368200836820083180e-04	9.557660821986818179e-04
6.840000000000000000e+02	8.368200836820083180e-04	9.571654468871131994e-04
6.850000000000000000e+02	8.368200836820083180e-04	9.585648115755446893e-04
6.860000000000000000e+02	8.368200836820083180e-04	9.599641762639761792e-04
6.870000000000000000e+02	8.368200836820083180e-04	9.613635409524075607e-04
6.880000000000000000e+02	8.368200836820083180e-04	9.627629056408390507e-04
6.890000000000000000e+02	8.368200836820083180e-04	9.641622703292705406e-04
6.900000000000000000e+02	8.368200836820083180e-04	9.655616350177019221e-04
6.910000000000000000e+02	8.368200836820083180e-04	9.669609997061334120e-04
6.920000000000000000e+02	8.368200836820083180e-04	9.683603643945649020e-04
6.930000000000000000e+02	8.368200836820083180e-04	9.697597290829962835e-04
6.940000000000000000e+02	8.368200836820083180e-04	9.711590937714277734e-04
6.950000000000000000e+02	8.368200836820083180e-04	9.725584584598592633e-04
6.960000000000000000e+02	8.368200836820083180e-04	9.739578231482906448e-04
6.970000000000000000e+02	8.368200836820083180e-04	9.753571878367221348e-04
6.980000000000000000e+02	8.368200836820083180e-04	9.767565525251535163e-04
6.990000000000000000e+02	8.368200836820083180e-04	9.781559172135851146e-04
7.000000000000000000e+02	8.368200836820083180e-04	9.795552819020164961e-04
7.010000000000000000e+02	8.368200836820083180e-04	9.809546465904478776e-04
7.020000000000000000e+02	8.368200836820083180e-04	9.823540112788794760e-04
7.030000000000000000e+02	8.368200836820083180e-04	9.837533759673108575e-04
7.040000000000000000e+02	8.368200836820083180e-04	9.851527406557422390e-04
7.050000000000000000e+02	8.368200836820083180e-04	9.865521053441738374e-04
7.060000000000000000e+02	8.368200836820083180e-04	9.879514700326052189e-04
7.070000000000000000e+02	8.368200836820083180e-04	9.893508347210366004e-04
7.080000000000000000e+02	8.368200836820083180e-04	9.907501994094681987e-04
7.090000000000000000e+02	8.368200836820083180e-04	9.921495640978995802e-04
7.100000000000000000e+02	8.368200836820083180e-04	9.935489287863309617e-04
7.110000000000000000e+02	8.368200836820083180e-04	9.949482934747625601e-04
7.120000000000000000e+02	8.368200836820083180e-04	9.963476581631939416e-04
7.130000000000000000e+02	8.368200836820083180e-04	9.977470228516253231e-04
7.140000000000000000e+02	8.368200836820083180e-04	9.991463875400569215e-04
7.150000000000000000e+02	8.368200836820083180e-04	1.000545752228488303e-03
7.160000000000000000e+02	8.368200836820083180e-04	1.001945116916919684e-03
7.170000000000000000e+02	8.368200836820083180e-04	1.003344481605351066e-03
7.180000000000000000e+02	8.368200836820083180e-04	1.004743846293782664e-03
7.190000000000000000e+02	8.368200836820083180e-04	1.006143210982214046e-03
7.200000000000000000e+02	8.368200836820083180e-04	1.007542575670645427e-03
7.210000000000000000e+02	8.368200836820083180e-04	1.008941940359077026e-03
7.220000000000000000e+02	8.368200836820083180e-04	1.010341305047508407e-03
7.230000000000000000e+02	8.368200836820083180e-04	1.011740669735939789e-03
7.240000000000000000e+02	8.368200836820083180e-04	1.013140034424371387e-03
7.250000000000000000e+02	8.368200836820083180e-04	1.014539399112802769e-03
7.260000000000000000e+02	8.368200836820083180e-04	1.015938763801234150e-03
7.270000000000000000e+02	8.368200836820083180e-04	1.017338128489665748e-03
7.280000000000000000e+02	8.368200836820083180e-04	1.018737493178097130e-03
7.290000000000000000e+02	8.368200836820083180e-04	1.020136857866528511e-03
7.300000000000000000e+02	8.368200836820083180e-04	1.021536222554960110e-03
7.310000000000000000e+02	8.368200836820083180e-04	1.022935587243391491e-03
7.320000000000000000e+02	8.368200836820083180e-04	1.024334951931822873e-03
7.330000000000000000e+02	8.368200836820083180e-04	1.025734316620254471e-03
7.340000000000000000e+02	8.368200836820083180e-04	1.027133681308685853e-03
7.350000000000000000e+02	8.368200836820083180e-04	1.028533045997117234e-03
7.360000000000000000e+02	8.368200836820083180e-04	1.029932410685548833e-03
7.370000000000000000e+02	8.368200836820083180e-04	1.031331775373980214e-03
7.380000000000000000e+02	8.368200836820083180e-04	1.032731140062411596e-03
7.390000000000000000e+02	8.368200836820083180e-04	1.034130504750843194e-03
7.400000000000000000e+02	8.368200836820083180e-04	1.035529869439274575e-03
7.410000000000000000e+02	8.368200836820083180e-04	1.036929234127705957e-03
7.420000000000000000e+02	8.368200836820083180e-04	1.038328598816137555e-03
7.430000000000000000e+02	8.368200836820083180e-04	1.039727963504568937e-03
7.440000000000000000e+02	8.368200836820083180e-04	1.041127328193000318e-03
7.450000000000000000e+02	8.368200836820083180e-04	1.042526692881431917e-03
7.460000000000000000e+02	8.368200836820083180e-04	1.043926057569863298e-03
7.470000000000000000e+02	8.368200836820083180e-04	1.045325422258294680e-03
7.480000000000000000e+02	8.368200836820083180e-04	1.046724786946726278e-03
7.490000000000000000e+02	8.368200836820083180e-04	1.048124151635157660e-03
7.500000000000000000e+02	8.368200836820083180e-04	1.049523516323589041e-03
7.510000000000000000e+02	8.368200836820083180e-04	1.050922881012020639e-03
7.520000000000000000e+02	8.368200836820083180e-04	1.052322245700452021e-03
7.530000000000000000e+02	8.368200836820083180e-04	1.053721610388883402e-03
7.540000000000000000e+02	8.368200836820083180e-04	1.055120975077315001e-03
7.550000000000000000e+02	8.368200836820083180e-04	1.056520339765746382e-03
7.560000000000000000e+02	8.368200836820083180e-04	1.057919704454177764e-03
7.570000000000000000e+02	8.368200836820083180e-04	1.059319069142609362e-03
7.580000000000000000e+02	8.368200836820083180e-04	1.060718433831040744e-03
7.590000000000000000e+02	8.368200836820083180e-04	1.062117798519472125e-03
7.600000000000000000e+02	8.368200836820083180e-04	1.063517163207903507e-03
7.610000000000000000e+02	8.368200836820083180e-04	1.064916527896335105e-03
7.620000000000000000e+02	8.368200836820083180e-04	1.066315892584766487e-03
7.630000000000000000e+02	8.368200836820083180e-04	1.067715257273197868e-03
7.640000000000000000e+02	8.368200836820083180e-04	1.069114621961629466e-03
7.650000000000000000e+02	8.368200836820083180e-04	1.070513986650060848e-03
7.660000000000000000e+02	8.368200836820083180e-04	1.071913351338492229e-03
7.670000000000000000e+02	8.368200836820083180e-04	1.073312716026923828e-03
7.680000000000000000e+02	8.368200836820083180e-04	1.074712080715355209e-03
7.690000000000000000e+02	8.368200836820083180e-04	1.076111445403786591e-03
7.700000000000000000e+02	8.368200836820083180e-04	1.077510810092218189e-03
7.710000000000000000e+02	8.368200836820083180e-04	1.078910174780649571e-03
7.720000000000000000e+02	8.368200836820083180e-04	1.080309539469080952e-03
7.730000000000000000e+02	8.368200836820083180e-04	1.081708904157512550e-03
7.740000000000000000e+02	8.368200836820083180e-04	1.083108268845943932e-03
7.750000000000000000e+02	8.368200836820083180e-04	1.084507633534375313e-03
7.760000000000000000e+02	8.368200836820083180e-04	1.085906998222806912e-03
