frame_id	uniform_weight	reconstructed_weight
3.880000000000000000e+02	8.368200836820083180e-04	4.742241826182751585e-06
3.890000000000000000e+02	8.368200836820083180e-04	8.480370902733270709e-09
3.900000000000000000e+02	8.368200836820083180e-04	2.333406655506561439e-05
3.910000000000000000e+02	8.368200836820083180e-04	5.529192370830047815e-06
3.920000000000000000e+02	8.368200836820083180e-04	1.632557788204024290e-14
3.930000000000000000e+02	8.368200836820083180e-04	1.037757488948150855e-09
3.940000000000000000e+02	8.368200836820083180e-04	1.460780377618480297e-06
3.950000000000000000e+02	8.368200836820083180e-04	4.232009215219007103e-12
3.960000000000000000e+02	8.368200836820083180e-04	2.584034139973334223e-11
3.970000000000000000e+02	8.368200836820083180e-04	5.276781219095926260e-15
3.980000000000000000e+02	8.368200836820083180e-04	1.290040069296049207e-04
3.990000000000000000e+02	8.368200836820083180e-04	6.357368334520196642e-11
4.000000000000000000e+02	8.368200836820083180e-04	1.331583617662850100e-10
4.010000000000000000e+02	8.368200836820083180e-04	2.176240104354948456e-15
4.020000000000000000e+02	8.368200836820083180e-04	3.371108165939063535e-18
4.030000000000000000e+02	8.368200836820083180e-04	9.783370783861102690e-16
4.040000000000000000e+02	8.368200836820083180e-04	9.488821605558118735e-17
4.050000000000000000e+02	8.368200836820083180e-04	5.090541716299871361e-15
4.060000000000000000e+02	8.368200836820083180e-04	1.409833080447149547e-11
4.070000000000000000e+02	8.368200836820083180e-04	2.434118217751691666e-12
4.080000000000000000e+02	8.368200836820083180e-04	9.761704755713424773e-17
4.090000000000000000e+02	8.368200836820083180e-04	2.721550049223924729e-12
4.100000000000000000e+02	8.368200836820083180e-04	5.311639700749896823e-11
4.110000000000000000e+02	8.368200836820083180e-04	3.410203367986901727e-13
4.120000000000000000e+02	8.368200836820083180e-04	1.108727130703795749e-01
4.130000000000000000e+02	8.368200836820083180e-04	2.657622217548585357e-11
4.140000000000000000e+02	8.368200836820083180e-04	5.659528248987483818e-15
4.150000000000000000e+02	8.368200836820083180e-04	8.554889383695169880e-14
4.160000000000000000e+02	8.368200836820083180e-04	1.752579342641694317e-12
4.170000000000000000e+02	8.368200836820083180e-04	2.323030933391889059e-13
4.180000000000000000e+02	8.368200836820083180e-04	1.709389063720426752e-12
4.190000000000000000e+02	8.368200836820083180e-04	5.448111604562636236e-17
4.200000000000000000e+02	8.368200836820083180e-04	2.391086402789021194e-12
4.210000000000000000e+02	8.368200836820083180e-04	1.410663366352639335e-13
4.220000000000000000e+02	8.368200836820083180e-04	1.135079921885774750e-09
4.230000000000000000e+02	8.368200836820083180e-04	4.876587843753350012e-12
4.240000000000000000e+02	8.368200836820083180e-04	3.664967925116091645e-13
4.250000000000000000e+02	8.368200836820083180e-04	8.528730942125270237e-16
4.260000000000000000e+02	8.368200836820083180e-04	5.264825133320664315e-14
4.270000000000000000e+02	8.368200836820083180e-04	3.262566973615257419e-11
4.280000000000000000e+02	8.368200836820083180e-04	2.802605490191956038e-13
4.290000000000000000e+02	8.368200836820083180e-04	1.581447953716841537e-08
4.300000000000000000e+02	8.368200836820083180e-04	1.422272864192931778e-17
4.310000000000000000e+02	8.368200836820083180e-04	2.583743554647667737e-13
4.320000000000000000e+02	8.368200836820083180e-04	1.256071435825986662e-13
4.330000000000000000e+02	8.368200836820083180e-04	6.667402497378424677e-10
4.340000000000000000e+02	8.368200836820083180e-04	1.085037938932081796e-06
4.350000000000000000e+02	8.368200836820083180e-04	5.823690356745164082e-04
4.360000000000000000e+02	8.368200836820083180e-04	2.013079025569180684e-08
4.370000000000000000e+02	8.368200836820083180e-04	2.887660854559711310e-06
4.380000000000000000e+02	8.368200836820083180e-04	1.707071565046041658e-11
4.390000000000000000e+02	8.368200836820083180e-04	4.815572441494898092e-13
4.400000000000000000e+02	8.368200836820083180e-04	2.841714693213394029e-10
4.410000000000000000e+02	8.368200836820083180e-04	2.635264707923469170e-11
4.420000000000000000e+02	8.368200836820083180e-04	2.261866269286294812e-10
4.430000000000000000e+02	8.368200836820083180e-04	2.829471515226830272e-10
4.440000000000000000e+02	8.368200836820083180e-04	2.001188866137853777e-13
4.450000000000000000e+02	8.368200836820083180e-04	9.377304926284366429e-10
4.460000000000000000e+02	8.368200836820083180e-04	2.146188728623420863e-16
4.470000000000000000e+02	8.368200836820083180e-04	7.331292014823930515e-13
4.480000000000000000e+02	8.368200836820083180e-04	3.867200367223347250e-09
4.490000000000000000e+02	8.368200836820083180e-04	3.157898279774914543e-12
4.500000000000000000e+02	8.368200836820083180e-04	1.477670268806945567e-07
4.510000000000000000e+02	8.368200836820083180e-04	6.626637066065348010e-12
4.520000000000000000e+02	8.368200836820083180e-04	9.377926108629001243e-07
4.530000000000000000e+02	8.368200836820083180e-04	1.371645374495306354e-13
4.540000000000000000e+02	8.368200836820083180e-04	7.218648009797130759e-14
4.550000000000000000e+02	8.368200836820083180e-04	7.752096950346032423e-12
4.560000000000000000e+02	8.368200836820083180e-04	6.691766152148830155e-11
4.570000000000000000e+02	8.368200836820083180e-04	4.553680286151661919e-09
4.580000000000000000e+02	8.368200836820083180e-04	3.287130883162515926e-16
4.590000000000000000e+02	8.368200836820083180e-04	1.443072013651359561e-14
4.600000000000000000e+02	8.368200836820083180e-04	6.760508129359004189e-15
4.610000000000000000e+02	8.368200836820083180e-04	2.716798517428015417e-15
4.620000000000000000e+02	8.368200836820083180e-04	2.792492283987190840e-10
4.630000000000000000e+02	8.368200836820083180e-04	7.972510092279222967e-12
4.640000000000000000e+02	8.368200836820083180e-04	4.886610739413620410e-07
4.650000000000000000e+02	8.368200836820083180e-04	1.077248456342157570e-11
4.660000000000000000e+02	8.368200836820083180e-04	1.620202391899037102e-17
4.670000000000000000e+02	8.368200836820083180e-04	2.254060307050956520e-10
4.680000000000000000e+02	8.368200836820083180e-04	8.114315260326083112e-12
4.690000000000000000e+02	8.368200836820083180e-04	5.193139316818052010e-14
4.700000000000000000e+02	8.368200836820083180e-04	1.223829913080585467e-12
4.710000000000000000e+02	8.368200836820083180e-04	4.612883440825209512e-13
4.720000000000000000e+02	8.368200836820083180e-04	1.065608937376715840e-09
4.730000000000000000e+02	8.368200836820083180e-04	1.746608878178721900e-10
4.740000000000000000e+02	8.368200836820083180e-04	1.720299001685477183e-07
4.750000000000000000e+02	8.368200836820083180e-04	2.816026131666769628e-10
4.760000000000000000e+02	8.368200836820083180e-04	1.031540733798735940e-05
4.770000000000000000e+02	8.368200836820083180e-04	1.085565455750996414e-08
4.780000000000000000e+02	8.368200836820083180e-04	1.074634384686528899e-04
4.790000000000000000e+02	8.368200836820083180e-04	3.241368851816017652e-07
4.800000000000000000e+02	8.368200836820083180e-04	1.859816148954321911e-10
4.810000000000000000e+02	8.368200836820083180e-04	4.662926696145968477e-06
4.820000000000000000e+02	8.368200836820083180e-04	1.861556423317740898e-09
4.830000000000000000e+02	8.368200836820083180e-04	1.660209484161585762e-11
4.840000000000000000e+02	8.368200836820083180e-04	1.248551674604580775e-08
4.850000000000000000e+02	8.368200836820083180e-04	1.596859172111420933e-04
4.860000000000000000e+02	8.368200836820083180e-04	2.667416825362513600e-06
4.870000000000000000e+02	8.368200836820083180e-04	6.803616783368425142e-11
4.880000000000000000e+02	8.368200836820083180e-04	3.196479372429095395e-06
4.890000000000000000e+02	8.368200836820083180e-04	7.890305213537168738e-02
4.900000000000000000e+02	8.368200836820083180e-04	4.818898919702104297e-16
4.910000000000000000e+02	8.368200836820083180e-04	8.100373765973197986e-10
4.920000000000000000e+02	8.368200836820083180e-04	4.801393168567591744e-12
4.930000000000000000e+02	8.368200836820083180e-04	8.342423052083243117e-12
4.940000000000000000e+02	8.368200836820083180e-04	1.205293358914281757e-15
4.950000000000000000e+02	8.368200836820083180e-04	2.784717171373972660e-13
4.960000000000000000e+02	8.368200836820083180e-04	2.151640360653641305e-12
4.970000000000000000e+02	8.368200836820083180e-04	2.768883673365356900e-06
4.980000000000000000e+02	8.368200836820083180e-04	4.952774189845773099e-07
4.990000000000000000e+02	8.368200836820083180e-04	1.036012097958537483e-06
5.000000000000000000e+02	8.368200836820083180e-04	6.095436672664426847e-03
5.010000000000000000e+02	8.368200836820083180e-04	1.574316174391294781e-07
5.020000000000000000e+02	8.368200836820083180e-04	6.453143273121966773e-13
5.030000000000000000e+02	8.368200836820083180e-04	2.183762634362084073e-06
5.040000000000000000e+02	8.368200836820083180e-04	8.695082046936321092e-07
5.050000000000000000e+02	8.368200836820083180e-04	2.194305572445549274e-05
5.060000000000000000e+02	8.368200836820083180e-04	7.565441160956148247e-08
5.070000000000000000e+02	8.368200836820083180e-04	1.871582319892867226e-08
5.080000000000000000e+02	8.368200836820083180e-04	1.137048403436387289e-11
5.090000000000000000e+02	8.368200836820083180e-04	5.110137155093511483e-12
5.100000000000000000e+02	8.368200836820083180e-04	1.504428092383255654e-08
5.110000000000000000e+02	8.368200836820083180e-04	3.814881128458300187e-09
5.120000000000000000e+02	8.368200836820083180e-04	3.037831181871941770e-15
5.130000000000000000e+02	8.368200836820083180e-04	4.956467098805930783e-13
5.140000000000000000e+02	8.368200836820083180e-04	2.208685880587818681e-07
5.150000000000000000e+02	8.368200836820083180e-04	4.967900564600541344e-12
5.160000000000000000e+02	8.368200836820083180e-04	1.094788551844024670e-10
5.170000000000000000e+02	8.368200836820083180e-04	1.361780334640730732e-12
5.180000000000000000e+02	8.368200836820083180e-04	2.218449448021089247e-09
5.190000000000000000e+02	8.368200836820083180e-04	1.092083391297717363e-09
5.200000000000000000e+02	8.368200836820083180e-04	3.456649231630904614e-11
5.210000000000000000e+02	8.368200836820083180e-04	1.178851300715642893e-06
5.220000000000000000e+02	8.368200836820083180e-04	6.032658720583462895e-04
5.230000000000000000e+02	8.368200836820083180e-04	8.000031524497477232e-09
5.240000000000000000e+02	8.368200836820083180e-04	9.789311476701577143e-11
5.250000000000000000e+02	8.368200836820083180e-04	7.980829966659098866e-13
5.260000000000000000e+02	8.368200836820083180e-04	1.302951802190873298e-10
5.270000000000000000e+02	8.368200836820083180e-04	1.564050800579143601e-12
5.280000000000000000e+02	8.368200836820083180e-04	9.414176978084705188e-13
5.290000000000000000e+02	8.368200836820083180e-04	1.000889070559755441e-11
5.300000000000000000e+02	8.368200836820083180e-04	4.525748800557349508e-19
5.310000000000000000e+02	8.368200836820083180e-04	1.097050155672240378e-11
5.320000000000000000e+02	8.368200836820083180e-04	7.178971843776820859e-10
5.330000000000000000e+02	8.368200836820083180e-04	3.185634734601359544e-12
5.340000000000000000e+02	8.368200836820083180e-04	8.730713142311332393e-07
5.350000000000000000e+02	8.368200836820083180e-04	1.461794137517228863e-13
5.360000000000000000e+02	8.368200836820083180e-04	8.372259820290525912e-08
5.370000000000000000e+02	8.368200836820083180e-04	2.125894116891813290e-02
5.380000000000000000e+02	8.368200836820083180e-04	3.586679312517818159e-06
5.390000000000000000e+02	8.368200836820083180e-04	1.285813604516513883e-08
5.400000000000000000e+02	8.368200836820083180e-04	1.506456945033766638e-06
5.410000000000000000e+02	8.368200836820083180e-04	4.067151507093842472e-04
5.420000000000000000e+02	8.368200836820083180e-04	1.660127862927401184e-06
5.430000000000000000e+02	8.368200836820083180e-04	6.521475747577560417e-10
5.440000000000000000e+02	8.368200836820083180e-04	2.598433326865804316e-04
5.450000000000000000e+02	8.368200836820083180e-04	6.560513931929501074e-08
5.460000000000000000e+02	8.368200836820083180e-04	1.420975357585271710e-05
5.470000000000000000e+02	8.368200836820083180e-04	4.434612955820861908e-07
5.480000000000000000e+02	8.368200836820083180e-04	2.348280685086677553e-05
5.490000000000000000e+02	8.368200836820083180e-04	1.044923461184186029e-09
5.500000000000000000e+02	8.368200836820083180e-04	3.721394526083868305e-10
5.510000000000000000e+02	8.368200836820083180e-04	2.899354556344869579e-09
5.520000000000000000e+02	8.368200836820083180e-04	1.453081985266217677e-07
5.530000000000000000e+02	8.368200836820083180e-04	3.177697668648903991e-06
5.540000000000000000e+02	8.368200836820083180e-04	2.663408245138247424e-15
5.550000000000000000e+02	8.368200836820083180e-04	1.138348615953481557e-05
5.560000000000000000e+02	8.368200836820083180e-04	2.028150988211380287e-05
5.570000000000000000e+02	8.368200836820083180e-04	5.929466117731464156e-12
5.580000000000000000e+02	8.368200836820083180e-04	1.991298385317744560e-08
5.590000000000000000e+02	8.368200836820083180e-04	6.342888602891511647e-05
5.600000000000000000e+02	8.368200836820083180e-04	3.230086557073398864e-08
5.610000000000000000e+02	8.368200836820083180e-04	6.997652726881044468e-07
5.620000000000000000e+02	8.368200836820083180e-04	8.707937065916828663e-10
5.630000000000000000e+02	8.368200836820083180e-04	5.015038829569687454e-09
5.640000000000000000e+02	8.368200836820083180e-04	3.810415414121797261e-14
5.650000000000000000e+02	8.368200836820083180e-04	2.574907677420205438e-11
5.660000000000000000e+02	8.368200836820083180e-04	2.219042929150993784e-13
5.670000000000000000e+02	8.368200836820083180e-04	7.819272932969817402e-11
5.680000000000000000e+02	8.368200836820083180e-04	4.424418895036444078e-05
5.690000000000000000e+02	8.368200836820083180e-04	8.830152781956872676e-07
5.700000000000000000e+02	8.368200836820083180e-04	2.313215132946541025e-09
5.710000000000000000e+02	8.368200836820083180e-04	8.173274290530531856e-11
5.720000000000000000e+02	8.368200836820083180e-04	1.327308203716741680e-10
5.730000000000000000e+02	8.368200836820083180e-04	5.041494180552280307e-10
5.740000000000000000e+02	8.368200836820083180e-04	3.092607726043265478e-13
5.750000000000000000e+02	8.368200836820083180e-04	1.124083155323153774e-11
5.760000000000000000e+02	8.368200836820083180e-04	1.418646384715159459e-10
5.770000000000000000e+02	8.368200836820083180e-04	7.865341896380137179e-19
5.780000000000000000e+02	8.368200836820083180e-04	2.396810151535897241e-10
5.790000000000000000e+02	8.368200836820083180e-04	2.010982747122722617e-09
5.800000000000000000e+02	8.368200836820083180e-04	1.756073223746791473e-14
5.810000000000000000e+02	8.368200836820083180e-04	9.991970807859302242e-13
5.820000000000000000e+02	8.368200836820083180e-04	7.201789439253411907e-16
5.830000000000000000e+02	8.368200836820083180e-04	5.477276233008945307e-14
5.840000000000000000e+02	8.368200836820083180e-04	6.122514042574188254e-15
5.850000000000000000e+02	8.368200836820083180e-04	1.512187112931100131e-13
5.860000000000000000e+02	8.368200836820083180e-04	1.280887073352137182e-14
5.870000000000000000e+02	8.368200836820083180e-04	1.953260670844824344e-14
5.880000000000000000e+02	8.368200836820083180e-04	1.106965307314772527e-16
5.890000000000000000e+02	8.368200836820083180e-04	2.793570140566761881e-13
5.900000000000000000e+02	8.368200836820083180e-04	1.993878185087751246e-12
5.910000000000000000e+02	8.368200836820083180e-04	2.006799390703254595e-09
5.920000000000000000e+02	8.368200836820083180e-04	4.148593986671553668e-10
5.930000000000000000e+02	8.368200836820083180e-04	3.373076052760402969e-06
5.940000000000000000e+02	8.368200836820083180e-04	7.374879297463916952e-08
5.950000000000000000e+02	8.368200836820083180e-04	1.918368839286362539e-12
5.960000000000000000e+02	8.368200836820083180e-04	3.542371677938028519e-03
5.970000000000000000e+02	8.368200836820083180e-04	6.930221752257505108e-11
5.980000000000000000e+02	8.368200836820083180e-04	2.147175210246142053e-09
5.990000000000000000e+02	8.368200836820083180e-04	2.638445249954486722e-09
6.000000000000000000e+02	8.368200836820083180e-04	1.415302541925344119e-13
6.010000000000000000e+02	8.368200836820083180e-04	3.740091747868278286e-12
6.020000000000000000e+02	8.368200836820083180e-04	5.571797467548718736e-09
6.030000000000000000e+02	8.368200836820083180e-04	5.344410987493592347e-08
6.040000000000000000e+02	8.368200836820083180e-04	3.514654639474408092e-11
6.050000000000000000e+02	8.368200836820083180e-04	1.176542179362125244e-13
6.060000000000000000e+02	8.368200836820083180e-04	1.265045400720242443e-13
6.070000000000000000e+02	8.368200836820083180e-04	1.699999816503599942e-07
6.080000000000000000e+02	8.368200836820083180e-04	2.876351563523767406e-10
6.090000000000000000e+02	8.368200836820083180e-04	8.493624642526612563e-14
6.100000000000000000e+02	8.368200836820083180e-04	3.700399224632105470e-08
6.110000000000000000e+02	8.368200836820083180e-04	6.988102374577933353e-12
6.120000000000000000e+02	8.368200836820083180e-04	1.707160050686534462e-06
6.130000000000000000e+02	8.368200836820083180e-04	1.004122087984313956e-13
6.140000000000000000e+02	8.368200836820083180e-04	3.301906888399858440e-12
6.150000000000000000e+02	8.368200836820083180e-04	2.313937170636437500e-10
6.160000000000000000e+02	8.368200836820083180e-04	1.186563752538325606e-10
6.170000000000000000e+02	8.368200836820083180e-04	2.118257617603930319e-15
6.180000000000000000e+02	8.368200836820083180e-04	4.501409327591899569e-15
6.190000000000000000e+02	8.368200836820083180e-04	1.001571195600006550e-11
6.200000000000000000e+02	8.368200836820083180e-04	8.388727792006983108e-12
6.210000000000000000e+02	8.368200836820083180e-04	5.230472716322233542e-14
6.220000000000000000e+02	8.368200836820083180e-04	1.906416743681201129e-09
6.230000000000000000e+02	8.368200836820083180e-04	5.504770927604942108e-13
6.240000000000000000e+02	8.368200836820083180e-04	6.308300286125432066e-12
6.250000000000000000e+02	8.368200836820083180e-04	3.580993198587836164e-14
6.260000000000000000e+02	8.368200836820083180e-04	2.321867051436807960e-14
6.270000000000000000e+02	8.368200836820083180e-04	8.952341361443948224e-12
6.280000000000000000e+02	8.368200836820083180e-04	4.900563023683207024e-13
6.290000000000000000e+02	8.368200836820083180e-04	1.530805432146878935e-06
6.300000000000000000e+02	8.368200836820083180e-04	6.795759990852606768e-10
6.310000000000000000e+02	8.368200836820083180e-04	4.744951120520523809e-11
6.320000000000000000e+02	8.368200836820083180e-04	1.724707859001872498e-09
6.330000000000000000e+02	8.368200836820083180e-04	6.260724099791010989e-11
6.340000000000000000e+02	8.368200836820083180e-04	1.491293061643368325e-17
6.350000000000000000e+02	8.368200836820083180e-04	5.106000350621084658e-12
6.360000000000000000e+02	8.368200836820083180e-04	2.890799729501377960e-06
6.370000000000000000e+02	8.368200836820083180e-04	3.484405824444139182e-06
6.380000000000000000e+02	8.368200836820083180e-04	5.124964607667711804e-04
6.390000000000000000e+02	8.368200836820083180e-04	8.096425548841220420e-10
6.400000000000000000e+02	8.368200836820083180e-04	2.824764855839286122e-07
6.410000000000000000e+02	8.368200836820083180e-04	2.652776359515864607e-13
6.420000000000000000e+02	8.368200836820083180e-04	2.713217718831476074e-14
6.430000000000000000e+02	8.368200836820083180e-04	4.420520622870656411e-10
6.440000000000000000e+02	8.368200836820083180e-04	2.137107687362443910e-12
6.450000000000000000e+02	8.368200836820083180e-04	3.395227096307815825e-10
6.460000000000000000e+02	8.368200836820083180e-04	4.064875509734567976e-13
6.470000000000000000e+02	8.368200836820083180e-04	1.463179173805399049e-09
6.480000000000000000e+02	8.368200836820083180e-04	6.496993291232874542e-11
6.490000000000000000e+02	8.368200836820083180e-04	6.609485253235313765e-07
6.500000000000000000e+02	8.368200836820083180e-04	1.451582339754556959e-15
6.510000000000000000e+02	8.368200836820083180e-04	2.875825997992648222e-13
6.520000000000000000e+02	8.368200836820083180e-04	8.036712201861734002e-13
6.530000000000000000e+02	8.368200836820083180e-04	2.085259021432955570e-17
6.540000000000000000e+02	8.368200836820083180e-04	1.207634467653237184e-14
6.550000000000000000e+02	8.368200836820083180e-04	2.500007399294393227e-17
6.560000000000000000e+02	8.368200836820083180e-04	4.473410798609673854e-11
6.570000000000000000e+02	8.368200836820083180e-04	9.392346251594447899e-14
6.580000000000000000e+02	8.368200836820083180e-04	2.039727169857484178e-09
6.590000000000000000e+02	8.368200836820083180e-04	1.752263258542860316e-15
6.600000000000000000e+02	8.368200836820083180e-04	6.066410029177646009e-11
6.610000000000000000e+02	8.368200836820083180e-04	2.546680345674748364e-15
6.620000000000000000e+02	8.368200836820083180e-04	1.655592951005682732e-08
6.630000000000000000e+02	8.368200836820083180e-04	5.431442670859095945e-12
6.640000000000000000e+02	8.368200836820083180e-04	4.631110772395974127e-11
6.650000000000000000e+02	8.368200836820083180e-04	1.155194927804235579e-03
6.660000000000000000e+02	8.368200836820083180e-04	6.525940977746001491e-19
6.670000000000000000e+02	8.368200836820083180e-04	5.251286031346016035e-03
6.680000000000000000e+02	8.368200836820083180e-04	2.734637444314313916e-08
6.690000000000000000e+02	8.368200836820083180e-04	5.239637106421053631e-10
6.700000000000000000e+02	8.368200836820083180e-04	2.474516235831894569e-07
6.710000000000000000e+02	8.368200836820083180e-04	1.119328323578341622e-09
6.720000000000000000e+02	8.368200836820083180e-04	1.329064900714191744e-13
6.730000000000000000e+02	8.368200836820083180e-04	2.337539665390919283e-10
6.740000000000000000e+02	8.368200836820083180e-04	1.653099265187527079e-08
6.750000000000000000e+02	8.368200836820083180e-04	6.953197699706395787e-10
6.760000000000000000e+02	8.368200836820083180e-04	8.193348751703212358e-16
6.770000000000000000e+02	8.368200836820083180e-04	3.584658406750194141e-11
6.780000000000000000e+02	8.368200836820083180e-04	3.031162787543642012e-09
6.790000000000000000e+02	8.368200836820083180e-04	3.678454047223261976e-12
6.800000000000000000e+02	8.368200836820083180e-04	9.100976463940236474e-10
6.810000000000000000e+02	8.368200836820083180e-04	1.932845934401922554e-09
6.820000000000000000e+02	8.368200836820083180e-04	3.344773962287951523e-13
6.830000000000000000e+02	8.368200836820083180e-04	1.171598671359638970e-11
6.840000000000000000e+02	8.368200836820083180e-04	4.801950481171285282e-09
6.850000000000000000e+02	8.368200836820083180e-04	2.173727531691502711e-13
6.860000000000000000e+02	8.368200836820083180e-04	1.374734065814099919e-05
6.870000000000000000e+02	8.368200836820083180e-04	1.454358601085019581e-10
6.880000000000000000e+02	8.368200836820083180e-04	7.303064925605027082e-13
6.890000000000000000e+02	8.368200836820083180e-04	6.588741691640182210e-08
6.900000000000000000e+02	8.368200836820083180e-04	2.820767857607628905e-10
6.910000000000000000e+02	8.368200836820083180e-04	2.747732704836383642e-07
6.920000000000000000e+02	8.368200836820083180e-04	3.661009231395796412e-03
6.930000000000000000e+02	8.368200836820083180e-04	2.583612301972406735e-10
6.940000000000000000e+02	8.368200836820083180e-04	5.485716027414915680e-03
6.950000000000000000e+02	8.368200836820083180e-04	2.330121685062713705e-08
6.960000000000000000e+02	8.368200836820083180e-04	2.671780136760046300e-11
6.970000000000000000e+02	8.368200836820083180e-04	1.398831203107149179e-05
6.980000000000000000e+02	8.368200836820083180e-04	4.632648517109336127e-10
6.990000000000000000e+02	8.368200836820083180e-04	9.726935441235346984e-16
7.000000000000000000e+02	8.368200836820083180e-04	4.693723615607067593e-11
7.010000000000000000e+02	8.368200836820083180e-04	2.923465452029399160e-11
7.020000000000000000e+02	8.368200836820083180e-04	3.388434808062823010e-09
7.030000000000000000e+02	8.368200836820083180e-04	5.725954008422544180e-12
7.040000000000000000e+02	8.368200836820083180e-04	1.250640442955404179e-13
7.050000000000000000e+02	8.368200836820083180e-04	5.539460284306493520e-14
7.060000000000000000e+02	8.368200836820083180e-04	1.266068103112381310e-15
7.070000000000000000e+02	8.368200836820083180e-04	1.202509471858531628e-16
7.080000000000000000e+02	8.368200836820083180e-04	2.790895388617537179e-13
7.090000000000000000e+02	8.368200836820083180e-04	1.738835508847187871e-14
7.100000000000000000e+02	8.368200836820083180e-04	1.193171931812988453e-11
7.110000000000000000e+02	8.368200836820083180e-04	1.736520713659092209e-11
7.120000000000000000e+02	8.368200836820083180e-04	1.274373510799115069e-14
7.130000000000000000e+02	8.368200836820083180e-04	1.533294725197634703e-16
7.140000000000000000e+02	8.368200836820083180e-04	6.955990047511310237e-11
7.150000000000000000e+02	8.368200836820083180e-04	2.742715402662398697e-14
7.160000000000000000e+02	8.368200836820083180e-04	9.791577677841473105e-15
7.170000000000000000e+02	8.368200836820083180e-04	6.823024186345244718e-15
7.180000000000000000e+02	8.368200836820083180e-04	1.905312977944548016e-15
7.190000000000000000e+02	8.368200836820083180e-04	6.877902493142892395e-15
7.200000000000000000e+02	8.368200836820083180e-04	3.144227536720973996e-12
7.210000000000000000e+02	8.368200836820083180e-04	3.061988506942637128e-18
7.220000000000000000e+02	8.368200836820083180e-04	1.479036112417828061e-17
7.230000000000000000e+02	8.368200836820083180e-04	1.669577179398018540e-19
7.240000000000000000e+02	8.368200836820083180e-04	3.899009067706087067e-14
7.250000000000000000e+02	8.368200836820083180e-04	8.571436236588636914e-19
7.260000000000000000e+02	8.368200836820083180e-04	3.127548413407067892e-13
7.270000000000000000e+02	8.368200836820083180e-04	1.043061124902094858e-12
7.280000000000000000e+02	8.368200836820083180e-04	3.486652048996382749e-15
7.290000000000000000e+02	8.368200836820083180e-04	2.725696413461740277e-14
7.300000000000000000e+02	8.368200836820083180e-04	4.885956676248974819e-10
7.310000000000000000e+02	8.368200836820083180e-04	5.718892893975517641e-11
7.320000000000000000e+02	8.368200836820083180e-04	7.841997060319208419e-13
7.330000000000000000e+02	8.368200836820083180e-04	2.037539064427358831e-14
7.340000000000000000e+02	8.368200836820083180e-04	1.351097979389959618e-05
7.350000000000000000e+02	8.368200836820083180e-04	1.758096950210200674e-09
7.360000000000000000e+02	8.368200836820083180e-04	1.179463004499174231e-11
7.370000000000000000e+02	8.368200836820083180e-04	2.024209905136935652e-12
7.380000000000000000e+02	8.368200836820083180e-04	3.742185685943474957e-10
7.390000000000000000e+02	8.368200836820083180e-04	7.145700733186245388e-13
7.400000000000000000e+02	8.368200836820083180e-04	1.378130594894524582e-12
7.410000000000000000e+02	8.368200836820083180e-04	4.225317082240857265e-10
7.420000000000000000e+02	8.368200836820083180e-04	1.489889863615146727e-04
7.430000000000000000e+02	8.368200836820083180e-04	3.658658183655965032e-09
7.440000000000000000e+02	8.368200836820083180e-04	5.042462390820820663e-08
7.450000000000000000e+02	8.368200836820083180e-04	3.810759682147771317e-15
7.460000000000000000e+02	8.368200836820083180e-04	2.527619948752253869e-09
7.470000000000000000e+02	8.368200836820083180e-04	1.186588568499501993e-09
7.480000000000000000e+02	8.368200836820083180e-04	7.633559987481208128e-14
7.490000000000000000e+02	8.368200836820083180e-04	2.187528447840478321e-07
7.500000000000000000e+02	8.368200836820083180e-04	4.686537764636529412e-15
7.510000000000000000e+02	8.368200836820083180e-04	5.548224543849524972e-12
7.520000000000000000e+02	8.368200836820083180e-04	3.287479920702713515e-12
7.530000000000000000e+02	8.368200836820083180e-04	2.329492810447178614e-11
7.540000000000000000e+02	8.368200836820083180e-04	7.242536691891832829e-03
7.550000000000000000e+02	8.368200836820083180e-04	3.506008153812062580e-10
7.560000000000000000e+02	8.368200836820083180e-04	1.089995278139021454e-13
7.570000000000000000e+02	8.368200836820083180e-04	2.448235072252918707e-11
7.580000000000000000e+02	8.368200836820083180e-04	1.435364968471704364e-10
7.590000000000000000e+02	8.368200836820083180e-04	1.688024212586543717e-07
7.600000000000000000e+02	8.368200836820083180e-04	1.611332385950846785e-11
7.610000000000000000e+02	8.368200836820083180e-04	2.291671766800166912e-06
7.620000000000000000e+02	8.368200836820083180e-04	8.267819325542734050e-14
7.630000000000000000e+02	8.368200836820083180e-04	1.414188601968461106e-13
7.640000000000000000e+02	8.368200836820083180e-04	3.019041558003051606e-05
7.650000000000000000e+02	8.368200836820083180e-04	1.892438216107052323e-07
7.660000000000000000e+02	8.368200836820083180e-04	3.787327439415127402e-16
7.670000000000000000e+02	8.368200836820083180e-04	7.505568202526750992e-16
7.680000000000000000e+02	8.368200836820083180e-04	1.261554003029043401e-14
7.690000000000000000e+02	8.368200836820083180e-04	5.784895124906009312e-12
7.700000000000000000e+02	8.368200836820083180e-04	4.934053601047228550e-15
7.710000000000000000e+02	8.368200836820083180e-04	5.146504966151324231e-12
7.720000000000000000e+02	8.368200836820083180e-04	4.981731970389547446e-13
7.730000000000000000e+02	8.368200836820083180e-04	2.853771893553395122e-19
7.740000000000000000e+02	8.368200836820083180e-04	6.875448748806028638e-13
7.750000000000000000e+02	8.368200836820083180e-04	3.843765746927678195e-12
